bamboo,30,36.0833409246,140.3363129491
bamboo,30,36.0826060854,140.3362029785
bamboo,30,36.0813660739,140.3387283613
bamboo,40,36.0307212983,140.057503454
bamboo,40,36.1018188283,140.1169917796
bamboo,30,36.0815778552,140.0108148616
bamboo,30,36.3135581717,140.2062940632
bamboo,30,36.0960769986,140.2104504005
rice,35,36.1659687244,140.108423509
rice,30,36.1608076279,140.1667903903
rice,30,36.1669996767,140.1097383648
rice,35,36.1659687244,140.108423509
rice,30,36.1458841622,140.1252843069
rice,35,36.1659687244,140.108423509
rice,30,36.1608076279,140.1667903903
rice,35,36.1659687244,140.108423509
rice,30,36.1422448622,140.135486155
rice,40,36.0891249,140.149255
rice,60,36.0868019,140.175162
rice,40,36.086682,140.176275
rice,50,36.151995,140.24122
rice,30,36.1511612,140.242241
rice,50,36.159896,140.258136
rice,80,36.1605487,140.258503
rice,50,36.1609812,140.259015
rice,30,36.1621115,140.259207
rice,30,36.1623897,140.25976
rice,50,36.1824246,140.267728
rice,50,36.1832133,140.266876
rice,50,36.1839986,140.26604
rice,40,36.1855673,140.264461
rice,40,36.1876574,140.2615
rice,40,36.2304963,140.224835
rice,50,36.2301229,140.224411
rice,50,36.2297204,140.223911
rice,60,36.2292976,140.223459
rice,60,36.2288166,140.222764
rice,70,36.2284933,140.222164
rice,60,36.2282681,140.221373
rice,40,36.2366881,140.187567
rice,50,36.2362434,140.187261
rice,50,36.2358117,140.186867
rice,50,36.2350714,140.186444
rice,50,36.2343208,140.185286
rice,50,36.2334831,140.183685
rice,50,36.2331026,140.183279
rice,60,36.2325714,140.182616
rice,40,36.2322108,140.182187
rice,50,36.2260373,140.178672
rice,40,36.2256931,140.178254
rice,40,36.2251559,140.177544
rice,40,36.2249328,140.176957
rice,40,36.2246927,140.176403
rice,30,36.1985862,140.178177
rice,50,36.1980858,140.177703
rice,70,36.1972489,140.177216
rice,60,36.1953016,140.176308
rice,50,36.1930862,140.174825
rice,50,36.1897252,140.172478
rice,50,36.1884399,140.16746
rice,50,36.1889197,140.163598
rice,50,36.1899097,140.162562
rice,50,36.1892601,140.162841
rice,60,36.189108,140.161935
rice,50,36.189006,140.161175
rice,30,36.1810017,140.112266
rice,30,36.1806697,140.108541
rice,40,36.180119,140.108067
rice,30,36.1797035,140.107434
rice,50,36.1752231,140.086679
rice,50,36.1792679,140.079909
rice,40,36.178052,140.071996
rice,70,36.1759728,140.072132
rice,60,36.1744776,140.071461
rice,90,36.1696185,140.071978
rice,50,36.1349873473,140.1279288373
rice,30,36.1458841622,140.1252843069
rice,30,36.1422448622,140.135486155
rice,30,36.0240914803,140.0530239008
rice,30,36.0236747113,140.0530687242
rice,60,36.3108709253,140.0046963075
rice,80,36.3128849728,140.0091383922
rice,50,36.3134214223,140.0104965542
rice,30,36.3150410713,140.0137594802
rice,40,36.3159364889,140.0155237513
rice,30,36.3164377492,140.016665418
rice,40,36.3171106608,140.0178028671
rice,30,36.3177728766,140.0189959325
rice,40,36.3185004932,140.0203917202
rice,60,36.3202172227,140.0235758254
rice,40,36.331755626,140.0452039603
rice,40,36.3324138218,140.0466069292
rice,40,36.3333529466,140.0484053697
rice,60,36.3493396715,140.079298869
rice,60,36.3500727894,140.0807461415
rice,35,36.3506259749,140.0823225562
rice,70,36.3513819345,140.083105375
rice,30,36.3567230492,140.133623703
rice,40,36.3551865633,140.1474269616
rice,40,36.3550321132,140.1488736283
rice,70,36.3549830168,140.1497928671
rice,70,36.3548593589,140.1514026634
rice,70,36.3546188759,140.1529403161
rice,70,36.3543174058,140.1547366237
rice,70,36.3541105457,140.156901463
rice,70,36.3536039632,140.160094791
rice,30,36.3471594957,140.1725200377
rice,30,36.3482789868,140.1765358307
rice,30,36.3567534243,140.1958938585
rice,30,36.3570340136,140.1965790192
rice,40,36.3574003718,140.1971861038
rice,30,36.357939908,140.1978475615
rice,30,36.358417431,140.1989513075
rice,40,36.3615325291,140.2024265648
rice,40,36.362215793,140.2032446356
rice,40,36.3656292159,140.2074723578
rice,70,36.3666814539,140.2092769934
rice,70,36.3670919263,140.2103698446
rice,30,36.3673848513,140.2112320794
rice,30,36.3736903991,140.2236815648
rice,50,36.2874412345,140.2774394643
rice,70,36.2820953604,140.2790384676
rice,40,36.2808849106,140.2790188962
rice,30,36.2207220474,140.2855822348
rice,40,36.2196249393,140.285324834
rice,50,36.1737940181,140.2968827976
rice,50,36.1705063532,140.2981986872
rice,30,36.1474375075,140.285176506
rice,30,36.0989469299,140.2240558843
rice,50,36.0981805733,140.2234094213
rice,40,36.0847498391,140.1709641587
rice,40,36.0840554622,140.1680121865
rice,30,36.0839492382,140.1640219345
rice,30,36.0883685177,140.1331717685
rice,40,36.0855953436,140.1267511521
rice,30,36.0761423191,140.0669770688
rice,60,36.0735161023,140.0655208254
rice,70,36.0724694815,140.065274668
rice,40,36.0707407761,140.0643416991
rice,60,36.069676801,140.0641168439
rice,60,36.0675276537,140.0628801825
rice,30,36.0345814174,140.0578615007
rice,35,36.1659687244,140.108423509
rice,30,36.1669996767,140.1097383648
rice,30,36.1673745394,140.1098819828
rice,30,36.1675098729,140.1081314282
rice,30,36.1608076279,140.1667903903
rice,50,36.0899967954,140.0717743194
rice,50,36.1453551945,140.1255561701
rice,50,36.1422760339,140.1290496062
rice,50,36.141680888,140.1294210988
rice,40,36.1448587668,140.1345097473
rice,30,36.1448725673,140.1349918104
rice,50,36.1349873473,140.1279288373
rice,30,36.1369572974,140.1263079991
rice,30,36.1685223233,140.1074547762
rice,45,36.1667990296,140.1072741065
rice,35,36.1659687244,140.108423509
rice,35,36.1663822472,140.1085257041
rice,35,36.1667977561,140.1084665765
rice,30,36.1702046013,140.109588562
rice,30,36.1709603689,140.1103405497
rice,35,36.171369585,140.1105558163
rice,30,36.1458841622,140.1252843069
rice,50,36.1453551945,140.1255561701
rice,55,36.1414965863,140.1332976374
rice,30,36.1341572012,140.1274920617
rice,30,36.1685223233,140.1074547762
rice,30,36.1675098729,140.1081314282
rice,30,36.1458841622,140.1252843069
rice,30,36.1669996767,140.1097383648
rice,50,36.1453551945,140.1255561701
rice,30,36.1673745394,140.1098819828
rice,50,36.1418198627,140.1304376369
rice,50,36.143296842,140.1360912457
rice,50,36.143296842,140.1360912457
rice,30,36.1366062876,140.1282166531
rice,30,36.1360172564,140.127664957
rice,30,36.1357603479,140.1274021341
rice,40,36.1354398858,140.1271111227
rice,30,36.1371408755,140.1273495926
rice,30,36.1371408755,140.1273495926
rice,30,36.1685223233,140.1074547762
rice,45,36.1667990296,140.1072741065
rice,35,36.1843965707,140.0954675079
rice,35,36.1843965707,140.0954675079
rice,50,36.1349873473,140.1279288373
rice,30,36.1375132534,140.1268122454
rice,30,36.1685223233,140.1074547762
rice,30,36.1675098729,140.1081314282
rice,30,36.0942506823,140.1895726012
rice,40,36.0945736788,140.1420337712
rice,40,36.0959865535,140.1361189762
rice,30,36.0969142543,140.1337378725
rice,40,36.0969443982,140.1349619749
rice,35,36.0948822023,140.1338555637
rice,40,36.0939399021,140.1339443656
rice,30,36.0938172926,140.1349689927
rice,75,36.1274682828,140.0777724061
rice,60,36.1265707044,140.0778092282
rice,50,36.1180686635,140.0805601448
rice,60,36.1167036669,140.0816121759
rice,50,36.1162800033,140.0822401448
rice,40,36.1134496294,140.0850982745
rice,40,36.110933968,140.0860393089
rice,50,36.1100026697,140.087419705
rice,70,36.1144096868,140.0857543889
rice,30,36.0529660526,140.0279246197
rice,50,36.0535886238,140.0274335423
rice,30,36.0524010221,140.0277048552
rice,50,36.0518973614,140.0265403433
rice,30,36.3101068826,140.461863789
rice,30,36.3103537945,140.4632593059
rice,30,36.3116822686,140.4636540527
rice,30,36.3110435887,140.4633887619
rice,40,36.312589833,140.4643006217
rice,35,36.3122642329,140.4630674144
rice,30,36.3118000688,140.457411171
rice,35,36.1064916915,140.0897587083
rice,50,36.1821240382,140.0703101283
rice,50,36.1612503519,140.1646028241
rice,30,36.0798742162,140.0108254127
rice,35,36.153944098,140.0868145714
rice,30,36.152990131,140.0873117044
rice,50,36.1526054764,140.0866776098
rice,30,36.1070062853,140.112245627
rice,30,36.1067946212,140.1117267685
rice,30,36.1538713265,140.287915418
rice,30,36.1553504115,140.2887661521
rice,30,36.1731053274,140.2962243889
rice,40,36.1811530239,140.2872731402
rice,40,36.182479569,140.2858009054
rice,40,36.1848125365,140.2832378347
rice,35,36.2812487453,140.2780108466
rice,30,36.2828974755,140.2776028241
rice,30,36.304802678,140.2830673419
rice,35,36.3245070311,140.2926524597
rice,35,36.3316677203,140.2949759431
rice,35,36.3322247931,140.2952046462
rice,30,36.3565704199,140.3191345767
rice,45,36.3644545303,140.3372882315
rice,40,36.376352998,140.3723167255
rice,30,36.3783062011,140.3864400377
rice,35,36.4024146431,140.4823240833
rice,30,36.4236586891,140.4894222454
rice,40,36.427110218,140.4918799464
rice,40,36.0959865535,140.1361189762
rice,40,36.0961563883,140.1372806594
rice,50,36.0964750568,140.1361315271
rice,40,36.0968947261,140.1372967527
rice,30,36.0970866973,140.1361033251
rice,30,36.0972683698,140.137295086
rice,50,36.0974873925,140.1361013717
rice,40,36.0976483932,140.1373032103
rice,30,36.09789937,140.1361007983
rice,40,36.0982003765,140.137295086
rice,60,36.0986020653,140.1360680384
rice,40,36.0982003765,140.137295086
rice,40,36.0984402899,140.1381430896
rice,40,36.0975215952,140.1396259461
rice,40,36.0974277609,140.1384682326
rice,40,36.0975215952,140.1396259461
rice,35,36.0968674355,140.1384685582
rice,35,36.096463277,140.1396421171
rice,35,36.0963282704,140.1384665271
rice,50,36.096033916,140.1396621171
rice,30,36.0959077814,140.1384822559
rice,50,36.096033916,140.1396621171
rice,35,36.0966750437,140.1408263181
rice,30,36.0968987001,140.1419156353
rice,50,36.0971234008,140.1407865807
rice,50,36.0971234008,140.1407865807
rice,35,36.0080457963,140.0988211204
rice,40,36.0087790046,140.0984120446
rice,40,36.0087790046,140.0984120446
rice,40,36.0099058403,140.0984610585
rice,45,36.0959423444,140.1325244285
rice,55,36.0952733597,140.1326893577
rice,30,36.095456545,140.133834106
rice,40,36.0953268549,140.13470696
rice,35,36.0948822023,140.1338555637
rice,30,36.0941095422,140.1349995258
rice,40,36.0939399021,140.1339443656
rice,30,36.0934091384,140.1338986889
rice,40,36.0929971003,140.1339551711
rice,30,36.0931295635,140.1361555116
rice,40,36.093138033,140.1373216214
rice,30,36.0931295635,140.1361555116
rice,30,36.0941585124,140.1361657716
rice,40,36.0945555638,140.1361505893
rice,35,36.0945458614,140.137314948
rice,30,36.0949107317,140.1362684141
rice,30,36.0949107317,140.1362684141
rice,30,36.0949152559,140.1373089392
rice,40,36.0945555638,140.1361505893
rice,35,36.0945458614,140.137314948
rice,30,36.0941585124,140.1361657716
rice,35,36.0927443399,140.1373135747
rice,30,36.0928071944,140.1361602249
rice,30,36.0931295635,140.1361555116
rice,40,36.093138033,140.1373216214
rice,30,36.0925870177,140.1384887784
rice,40,36.0929644589,140.1384938856
rice,40,36.09320418,140.139650049
rice,35,36.0934011453,140.1385040999
rice,35,36.0936568957,140.1396359921
rice,35,36.0937798485,140.1384642606
rice,30,36.0940158269,140.1396214154
rice,50,36.0942629059,140.1384841587
rice,35,36.0944192209,140.1396403757
rice,50,36.0948193079,140.1384975992
rice,30,36.0947867978,140.1396321736
rice,40,36.0945736788,140.1420337712
rice,60,36.0940265561,140.1420067956
rice,35,36.0934872612,140.1408376151
rice,45,36.0940480857,140.1408111815
rice,35,36.094453745,140.143030627
rice,30,36.0948484009,140.1431386118
rice,30,36.0951370964,140.1440505628
rice,45,36.0954417659,140.1431423095
rice,70,36.0960601422,140.1349727037
rice,30,36.0965867959,140.1349807503
rice,40,36.0969443982,140.1349619749
rice,35,36.0973236717,140.1349727037
rice,50,36.0979477068,140.1349368241
rice,60,36.0986020653,140.1360680384
rice,30,36.09789937,140.1361007983
rice,50,36.0974873925,140.1361013717
rice,30,36.0970866973,140.1361033251
rice,30,36.0970866973,140.1361033251
rice,50,36.0964750568,140.1361315271
rice,45,36.0959865535,140.1361189762
rice,45,36.0959865535,140.1361189762
rice,40,36.0961563883,140.1372806594
rice,30,36.0959077814,140.1384822559
rice,30,36.0959077814,140.1384822559
rice,35,36.0963282704,140.1384665271
rice,30,36.0959077814,140.1384822559
rice,30,36.0959077814,140.1384822559
rice,45,36.0954417659,140.1431423095
rice,45,36.0954417659,140.1431423095
rice,45,36.0954417659,140.1431423095
rice,50,36.0960693604,140.1441336237
rice,40,36.0954863529,140.1442194544
rice,50,36.0960693604,140.1441336237
rice,50,36.0960693604,140.1441336237
rice,50,36.0960693604,140.1441336237
rice,40,36.0101198285,140.0963458762
rice,50,36.0094342084,140.0968058751
rice,30,36.0107786851,140.0959698142
rice,30,36.0107786851,140.0959698142
rice,30,36.0081251511,140.0965008915
rice,30,36.0082124492,140.0969821161
rice,30,36.0081251511,140.0965008915
rice,30,36.0082124492,140.0969821161
rice,30,36.0072180859,140.0967637619
rice,35,36.0073612895,140.0960422477
rice,30,36.0081251511,140.0965008915
rice,30,36.0082438909,140.0991801047
rice,50,36.006471701,140.0988621671
rice,30,36.006488602,140.0983243847
rice,40,36.1858685389,140.068745239
rice,70,36.1915419595,140.0653532068
rice,80,36.1222060007,140.1222121118
rice,80,36.1228296731,140.1228454987
rice,40,36.1235916655,140.1230445179
rice,100,36.1240809931,140.1238287143
rice,100,36.1251572874,140.1233319564
rice,80,36.1277949698,140.1223778942
rice,100,36.1291992278,140.1221975351
rice,40,36.1286829753,140.1230516455
rice,80,36.1292287333,140.124238537
rice,30,36.1322567795,140.1312666319
rice,40,36.1330860611,140.1324998528
rice,40,36.1342146642,140.1332717527
rice,30,36.1353349911,140.1341108737
rice,60,36.1329714236,140.138768746
rice,30,36.1259260183,140.1174542282
rice,40,36.1293423479,140.1313847804
rice,70,36.1305243358,140.1328472189
rice,70,36.1314783367,140.1337370635
rice,50,36.1323993581,140.1344814471
rice,50,36.1323949605,140.135940879
rice,50,36.1330663083,140.1347453591
rice,30,36.1339379494,140.1336570258
rice,30,36.1348886221,140.1320349411
rice,30,36.1352916227,140.1314052037
rice,50,36.1358029339,140.1307520794
rice,50,36.1361732915,140.1301013988
rice,50,36.1366276133,140.1294634299
rice,50,36.137140297,140.1286370205
rice,50,36.1374976256,140.1280445232
rice,50,36.1381409574,140.1271229583
rice,50,36.1387316345,140.1262141534
rice,50,36.1391022691,140.1256295767
rice,50,36.1395725987,140.1249130655
rice,50,36.1404776479,140.123438371
rice,40,36.1409009869,140.1226758737
rice,30,36.1415912744,140.1215882262
rice,50,36.1434202709,140.1189611362
rice,50,36.1439915919,140.118075252
rice,40,36.1449732979,140.1163512434
rice,40,36.1455709551,140.1156627011
rice,40,36.1463652781,140.114954625
rice,40,36.147393986,140.1139949894
rice,40,36.1573322201,140.106338746
rice,40,36.1582766236,140.1057588962
rice,40,36.1587312615,140.1055484246
rice,50,36.1608788991,140.104041131
rice,50,36.1618955985,140.1030779583
rice,50,36.1624565477,140.1029482639
rice,50,36.1637894878,140.1019019134
rice,50,36.1648613006,140.1008774868
rice,50,36.1653099111,140.1005270205
rice,50,36.1667888586,140.099598162
rice,30,36.169158292,140.0975009808
rice,30,36.1695175807,140.0973068651
rice,30,36.1701342604,140.0967887407
rice,30,36.1709152564,140.0962224385
rice,30,36.1713548003,140.0957308013
rice,30,36.1793372538,140.0828553591
rice,30,36.1801969092,140.081586297
rice,30,36.1805132319,140.081091297
rice,30,36.1815617525,140.079923872
rice,50,36.1861143112,140.0796449359
rice,50,36.1903883137,140.0805616508
rice,50,36.1912509761,140.0808585265
rice,50,36.1951763417,140.0822123261
rice,50,36.1959578814,140.0823931085
rice,50,36.1966679444,140.082598162
rice,70,36.1976,140.0831384676
rice,40,36.198915,140.0832526958
rice,30,36.1996910178,140.0834573849
rice,70,36.2013483107,140.0842755523
rice,50,36.2018756028,140.0842835747
rice,50,36.2024624784,140.0842569081
rice,50,36.2044418495,140.0833361845
rice,30,36.2115334782,140.0753819669
rice,30,36.2121905179,140.0744529342
rice,30,36.212922403,140.0736712434
rice,50,36.2183381824,140.0664572454
rice,70,36.1988432015,140.0822555357
rice,70,36.1980112985,140.0819215807
rice,70,36.1972866473,140.0817693353
rice,40,36.0099058403,140.0984610585
rice,40,36.1190849999,140.0807268274
rice,30,36.0938172926,140.1349689927
rice,40,36.0953321147,140.1352581068
rice,40,36.0087790046,140.0984120446
rice,40,36.0141995365,140.0951682556
rice,30,36.013412503,140.0956588773
rice,45,36.2718160551,140.3084327976
rice,70,36.134074652,140.1316500212
rice,30,36.1334143682,140.1312625291
rice,30,36.1330720958,140.1309835794
rice,70,36.134074652,140.1316500212
rice,30,36.134967125,140.1307174487
rice,35,36.1346200279,140.1303615304
rice,30,36.1022417139,140.1724298922
rice,50,36.1903733333,140.2557414411
rice,50,36.2995389849,140.3348359266
rice,35,36.1100739647,140.0689741052
rice,45,36.0954417659,140.1431423095
rice,40,36.0954863529,140.1442194544
rice,30,36.0951370964,140.1440505628
rice,30,36.0948484009,140.1431386118
rice,35,36.094453745,140.143030627
rice,35,36.094453745,140.143030627
rice,45,36.0954417659,140.1431423095
rice,30,36.0948484009,140.1431386118
rice,35,36.094453745,140.143030627
rice,40,36.0931459083,140.1422916531
rice,40,36.0931459083,140.1422916531
rice,30,36.0949152559,140.1373089392
rice,30,36.0949107317,140.1362684141
rice,35,36.0945458614,140.137314948
rice,40,36.0945555638,140.1361505893
rice,30,36.0941585124,140.1361657716
rice,30,36.0931295635,140.1361555116
rice,50,36.096033916,140.1396621171
rice,40,36.093138033,140.1373216214
rice,50,36.096033916,140.1396621171
rice,35,36.0927443399,140.1373135747
rice,30,36.0959077814,140.1384822559
rice,30,36.0928071944,140.1361602249
rice,35,36.0963282704,140.1384665271
rice,35,36.096463277,140.1396421171
rice,35,36.0968674355,140.1384685582
rice,40,36.0974277609,140.1384682326
rice,40,36.0975215952,140.1396259461
rice,40,36.0980075737,140.1400178365
rice,40,36.0929971003,140.1339551711
rice,50,36.0971234008,140.1407865807
rice,30,36.0934091384,140.1338986889
rice,40,36.0939399021,140.1339443656
rice,35,36.0966750437,140.1408263181
rice,45,36.0959423444,140.1325244285
rice,55,36.0952733597,140.1326893577
rice,30,36.095456545,140.133834106
rice,35,36.0948822023,140.1338555637
rice,40,36.0953268549,140.13470696
rice,30,36.0938172926,140.1349689927
rice,30,36.0941095422,140.1349995258
rice,40,36.0961372766,140.1450147133
rice,30,36.0965434407,140.1452358631
rice,30,36.1469628211,140.1246566025
rice,50,36.1466282731,140.1235136171
rice,40,36.1436403847,140.1356087242
rice,50,36.14420516,140.1252521971
rice,50,36.14420516,140.1252521971
rice,40,36.1448587668,140.1345097473
rice,30,36.1448725673,140.1349918104
rice,30,36.1449438887,140.1354055575
rice,40,36.1436403847,140.1356087242
rice,50,36.1429454627,140.1275614818
rice,30,36.1425721012,140.127075
rice,50,36.1437453306,140.1329280489
rice,35,36.1437091445,140.1318754821
rice,30,36.1433778678,140.1320658843
rice,30,36.1428117641,140.1297617579
rice,30,36.1428117641,140.1297617579
rice,30,36.1423100704,140.1297622536
rice,50,36.1418198627,140.1304376369
rice,50,36.141352215,140.1307349011
rice,40,36.140896555,140.1310405521
rice,40,36.1404292928,140.1302975908
rice,50,36.0954417659,140.1431423095
rice,40,36.0954863529,140.1442194544
rice,30,36.0951370964,140.1440505628
rice,30,36.0948484009,140.1431386118
rice,40,36.0931459083,140.1422916531
rice,50,36.0930825109,140.1409712304
rice,35,36.0934872612,140.1408376151
rice,30,36.0947867978,140.1396321736
rice,50,36.0948193079,140.1384975992
rice,35,36.0934011453,140.1385040999
rice,40,36.09320418,140.139650049
rice,30,36.0925870177,140.1384887784
rice,30,36.0925870177,140.1384887784
rice,40,36.093138033,140.1373216214
rice,35,36.0945458614,140.137314948
rice,40,36.13998994,140.1297401762
rice,40,36.140896555,140.1310405521
rice,50,36.141352215,140.1307349011
rice,50,36.1418198627,140.1304376369
rice,50,36.141352215,140.1307349011
rice,30,36.1399788763,140.1316415956
rice,50,36.1395491548,140.1319864506
rice,50,36.1990626611,140.0109785268
rice,30,36.1995966717,140.0108678941
rice,50,36.1990626611,140.0109785268
rice,30,36.1995966717,140.0108678941
rice,50,36.1992832814,140.0121045197
rice,50,36.1998628645,140.0120199873
rice,50,36.2017968543,140.0115929629
rice,35,36.2022288405,140.0115217199
rice,40,36.2016642757,140.0104597363
rice,30,36.2018933302,140.0092164291
rice,40,36.202220316,140.0091432236
rice,50,36.201825185,140.0080673588
rice,35,36.1964372345,140.0068228428
rice,35,36.1625292719,140.022003221
rice,35,36.1626388732,140.0230226157
rice,50,36.0964750568,140.1361315271
rice,50,36.0964750568,140.1361315271
rice,30,36.0993175245,140.1363156203
rice,60,36.0986020653,140.1360680384
rice,40,36.0986251589,140.1337586393
rice,35,36.0973236717,140.1349727037
rice,50,36.0974713866,140.133728237
rice,50,36.0974713866,140.133728237
rice,40,36.0969443982,140.1349619749
rice,40,36.0953321147,140.1352581068
rice,50,36.1428070234,140.136420959
rice,30,36.1422448622,140.135486155
rice,55,36.1414965863,140.1332976374
rice,45,36.1408617689,140.1337390626
rice,35,36.1404770672,140.1326693961
rice,35,36.1410027744,140.1323484905
rice,55,36.1414965863,140.1332976374
rice,40,36.1397743456,140.1333836726
rice,40,36.1397541914,140.1342402342
rice,40,36.1383789555,140.1342014036
rice,30,36.1381008345,140.1344083816
rice,50,36.1389848278,140.1320829698
rice,50,36.1984936088,140.0064547642
rice,50,36.1984936088,140.0064547642
rice,50,36.1980415909,140.0041681277
rice,40,36.1620665966,140.0169206007
rice,50,36.1616344795,140.0223045672
rice,50,36.1626356448,140.0230316231
rice,40,36.1359854697,140.0635692985
rice,40,36.1358640301,140.0615339292
rice,50,36.0681483567,140.0964119381
rice,45,36.0925980931,140.1598128859
rice,30,36.0940340125,140.1535820417
rice,40,36.092472646,140.1523649087
rice,50,36.0960693604,140.1441336237
rice,50,36.0960693604,140.1441336237
rice,50,36.0960693604,140.1441336237
rice,40,36.0954863529,140.1442194544
rice,45,36.0954417659,140.1431423095
rice,45,36.0954417659,140.1431423095
rice,35,36.0966750437,140.1408263181
rice,35,36.0966750437,140.1408263181
rice,50,36.0971234008,140.1407865807
rice,50,36.0971234008,140.1407865807
rice,30,36.0948484009,140.1431386118
rice,45,36.0954417659,140.1431423095
rice,45,36.0954417659,140.1431423095
rice,40,36.09320418,140.139650049
rice,50,36.0948193079,140.1384975992
rice,70,36.0960601422,140.1349727037
rice,50,36.1032612276,140.1345034315
rice,30,36.0138087909,140.1436117249
rice,30,36.0148382477,140.1437033274
rice,30,36.0157758632,140.1437539332
rice,30,36.0166276108,140.1433483651
rice,30,36.0176589664,140.1427799782
rice,30,36.0190208675,140.1417485311
rice,30,36.0422642315,140.1293256964
rice,30,36.055537365,140.1204956429
rice,30,36.0559676353,140.1205850642
rice,30,36.0912245492,140.0935184236
rice,40,36.0902481547,140.0937617613
rice,40,36.0886737021,140.0923306568
